mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_83042,OC1C2NC=CC(=O)C12,2.40276,1.78696,1.41454,4.9359,72.09,-0.213,-0.0341,0.1789,953.4153,0.126017,-437.896687,-437.889106,-437.888162,-437.92854,29.566
gdb_48968,O=CC12CC3OCC1C23,3.9167,1.35468,1.19296,1.5302,72.84,-0.2482,-0.0321,0.2161,1034.9908,0.136941,-421.808377,-421.801221,-421.800277,-421.840095,27.783
gdb_17407,CC1OC11CC2NC12,4.52254,1.5211,1.49635,1.284,68.55,-0.2331,0.0718,0.3048,921.1906,0.141776,-363.794681,-363.787396,-363.786452,-363.826035,28.105
gdb_47149,N=C1OCC=C1CC#C,3.40717,1.12279,0.85335,2.7171,78.61,-0.2476,-0.027,0.2206,1288.4198,0.123883,-400.742266,-400.733961,-400.733017,-400.775747,30.785
gdb_70708,NC12CC1CCOC2=O,2.25767,1.91779,1.26679,4.0835,71.75,-0.2292,0.0051,0.2343,1022.3606,0.14929,-439.104233,-439.096147,-439.095202,-439.136825,31.182
gdb_25707,CC#CCc1ncco1,4.43779,0.81055,0.74834,1.5782,78.58,-0.2391,0.0043,0.2433,1537.2184,0.12403,-400.758522,-400.749654,-400.74871,-400.795461,30.241
gdb_130815,c1nc(no1)C#CC=O,8.47185,0.67619,0.62621,3.8978,72.86,-0.2835,-0.1006,0.1829,1603.9641,0.065394,-451.510215,-451.502644,-451.5017,-451.544117,24.99
gdb_3044,N=COCC1CO1,6.96165,1.50077,1.31464,3.9173,56.06,-0.2595,0.0234,0.2829,884.4108,0.112774,-361.677841,-361.670668,-361.669724,-361.709863,24.483
gdb_28631,c1c(ncc(n1)O)C=O,5.33637,1.05646,0.88188,3.0125,72.17,-0.2563,-0.0747,0.1816,1196.3944,0.09077,-452.813806,-452.80677,-452.805826,-452.845572,26.053
gdb_94254,CN1CCC1(C=O)C#N,1.91109,1.6173,1.26034,3.1521,74.13,-0.2449,-0.0509,0.194,1094.4914,0.134057,-417.997123,-417.987849,-417.986904,-418.031587,32.528
gdb_80263,CC1C2CC(=O)C=CC12,2.59344,1.46968,1.34268,3.7195,82.16,-0.2331,-0.0482,0.1849,1061.2843,0.160455,-385.919234,-385.911145,-385.910201,-385.951904,31.345
gdb_60948,OC(C=O)C1C2CCC12,3.48917,1.04975,0.95407,2.6849,76.32,-0.2549,-0.0337,0.2212,1277.6184,0.158692,-422.99804,-422.989521,-422.988577,-423.031878,32.064
gdb_16575,C1OC2CC1COC2,2.99331,2.55126,2.13589,2.1163,66.18,-0.2392,0.0793,0.3186,747.2584,0.1577,-384.947629,-384.941489,-384.940545,-384.977567,25.116
gdb_40944,C1C2(COC2)COC=N1,3.42921,1.334,1.19742,1.4574,71.17,-0.2522,0.0175,0.2697,1065.011,0.149727,-439.069695,-439.06204,-439.061096,-439.102464,28.593
gdb_80486,CC1OC2C(O)C2C1O,2.39699,1.67485,1.45139,2.0373,69.8,-0.2443,0.0678,0.3121,1003.2832,0.159895,-460.1447,-460.136618,-460.135674,-460.177058,32.233
gdb_67953,CC12CC(=O)C1CCO2,2.34681,1.71069,1.2815,1.862,74.76,-0.2373,-0.0265,0.2108,1050.7989,0.158705,-423.049419,-423.041222,-423.040278,-423.082283,31.769
gdb_76185,CC1(O)C(O)C1(C)C=O,2.0188,1.53187,1.27504,3.3784,74.13,-0.2411,-0.0325,0.2086,1112.0282,0.155311,-460.162381,-460.152435,-460.151491,-460.196306,37.226
gdb_62859,CC1(C)C2CC1C1CC21,2.68827,1.76604,1.38359,0.1436,88.45,-0.246,0.0975,0.3435,1051.6128,0.20814,-351.102454,-351.094563,-351.093619,-351.134192,33.647
gdb_63859,CC1(C)OC2CC12C#C,2.3452,1.57487,1.26345,0.8656,82.53,-0.2304,0.0336,0.264,1091.7642,0.156081,-385.827696,-385.818587,-385.817643,-385.860748,35.527
gdb_94538,CC(C)(O)C1CCC1O,2.44981,1.35162,1.12645,2.9136,81.5,-0.2457,0.0582,0.3039,1223.4782,0.20404,-425.423155,-425.413103,-425.412159,-425.457278,39.16
gdb_23361,ON=C1C2C3CC1(O)C23,3.08061,1.61775,1.27813,1.0977,71.67,-0.2392,0.0178,0.2571,981.3185,0.123693,-437.786308,-437.778784,-437.777839,-437.817881,30.249
gdb_63447,CC1(C(N1)(C#C)C#C)C,1.88456,1.76953,1.06996,1.6333,86.55,-0.2366,0.0131,0.2496,1172.8686,0.14321,-364.723365,-364.713387,-364.712443,-364.757394,37.691
gdb_33378,C#CC#CCCC1CC1,7.90387,0.48149,0.47262,1.4473,99.27,-0.2389,-0.0079,0.231,2281.2878,0.157338,-348.69235,-348.682584,-348.68164,-348.728005,35.545
gdb_28272,CC1=Cc2nccn2C1,5.03456,1.25865,1.01968,4.2232,84.11,-0.1972,-0.0184,0.1788,1146.6536,0.13887,-380.927713,-380.920423,-380.919479,-380.959349,28.194
gdb_103692,CC1(CO)CC1(C)C#N,2.24383,1.34586,0.99135,3.1642,80.41,-0.2746,0.0355,0.3101,1255.3102,0.168681,-403.154218,-403.143892,-403.142947,-403.189091,37.599
gdb_95990,NC(=O)C1CCCC1O,2.85752,1.26311,1.05168,4.7354,75.19,-0.2475,0.018,0.2655,1202.773,0.172518,-440.341051,-440.331906,-440.330962,-440.375964,33.946
gdb_23751,c1ccc(c(c1)O)F,3.36772,2.23129,1.34209,0.6542,63.12,-0.2242,-0.0029,0.2213,829.708,0.096709,-406.633595,-406.627378,-406.626434,-406.663749,24.555
gdb_103136,CC1NC(=N)C1(O)CO,2.3667,1.48521,1.13413,3.6778,73.97,-0.2392,0.0263,0.2655,1141.4426,0.158771,-456.338072,-456.328743,-456.327799,-456.371716,35.341
gdb_13362,CC#CC1COC=N1,5.89995,1.05597,0.98551,1.7162,70.2,-0.2501,0.0178,0.2678,1194.8126,0.118995,-362.647647,-362.639537,-362.638593,-362.682486,27.184
gdb_12835,OC12CNC1=NCC2,3.2029,2.39294,1.76035,2.3183,65.51,-0.2281,0.0115,0.2395,780.0791,0.132528,-379.891133,-379.884354,-379.88341,-379.921687,26.764
gdb_86151,CC1OC(C)C(=O)C1O,2.12879,1.70257,1.18863,1.0081,71.05,-0.2591,-0.0386,0.2205,1102.8107,0.157348,-460.188532,-460.179253,-460.178309,-460.222397,34.487
gdb_25889,c1c(c[nH]c1O)C(=O)N,4.38885,1.01503,0.82902,4.0643,70.08,-0.1984,0.0002,0.1986,1291.6057,0.113799,-454.013864,-454.005481,-454.004537,-454.046944,31.578
gdb_11967,CC1(C)OCC11CN1,2.85565,1.91915,1.73784,1.964,70.89,-0.2423,0.0665,0.3088,890.6122,0.164186,-365.023666,-365.015324,-365.01438,-365.056018,31.652
gdb_131815,c1c(non1)CCCO,5.65337,0.64966,0.62111,4.5185,70.43,-0.2773,-0.0415,0.2358,1736.603,0.135496,-455.100944,-455.092095,-455.091151,-455.136283,30.684
gdb_101661,CCC(O)CC(O)C=O,4.4262,0.7083,0.64461,2.7042,77.39,-0.2564,-0.0468,0.2095,1751.1652,0.179693,-461.378047,-461.367653,-461.366709,-461.413901,37.719
gdb_74569,CC1=CC2C(C=O)N2C1,2.58046,1.6419,1.32789,1.4298,79.53,-0.2242,-0.0301,0.1941,1030.9338,0.14722,-401.940946,-401.932807,-401.931862,-401.973498,30.882
gdb_43995,O=C1OC23CC12OCC3,2.84719,1.76116,1.57857,4.2421,63.73,-0.2602,-0.0057,0.2545,888.3136,0.113302,-457.734429,-457.72765,-457.726706,-457.765642,26.548
gdb_105907,OCC12N(C)C3C1OC23,2.43497,1.75939,1.24786,1.56,71.7,-0.2191,0.0561,0.2752,1032.9165,0.145665,-438.951009,-438.942657,-438.941713,-438.983837,31.673
gdb_131045,c1cnnc(n1)NC=O,4.52825,1.19443,0.94513,5.1705,70.88,-0.2394,-0.0781,0.1614,1137.3318,0.090935,-448.956573,-448.949382,-448.948438,-448.989248,25.536
gdb_14490,CC1(C#C)C2CC1O2,3.63985,2.03335,1.53039,2.1179,70.97,-0.2435,0.0411,0.2846,847.4416,0.128623,-346.493412,-346.48601,-346.485066,-346.524595,28.914
gdb_112324,OCC1NC(=O)C2NC12,2.82291,1.35084,1.01988,4.743,68.83,-0.2317,0.0231,0.2547,1149.599,0.137742,-455.149639,-455.141543,-455.140599,-455.182521,30.543
gdb_55283,CC1(C)[NH2+]CC1C([O-])=O,2.57107,1.31651,1.22377,5.4266,74.82,-0.2554,0.0171,0.2725,1142.0865,0.171009,-440.308183,-440.299219,-440.298275,-440.341425,34.487
gdb_4670,Cc1ccn(c1)C=O,6.81361,1.2867,1.08961,2.7108,72.0,-0.2254,-0.0333,0.1922,1045.6713,0.119571,-362.726462,-362.719132,-362.718188,-362.758125,26.779
gdb_78611,CC1N2C3C(O)C2C13O,3.21356,1.47713,1.2251,1.8272,72.07,-0.2445,0.0519,0.2964,1051.8078,0.146649,-438.987334,-438.979196,-438.978252,-439.01948,32.08
gdb_41033,C1OC23C4CC2(C4)NC13,3.29041,1.8906,1.56327,0.4573,76.71,-0.2045,0.0588,0.2633,893.7541,0.149182,-401.788025,-401.781525,-401.780581,-401.818418,27.775
gdb_875,c1cc(oc1N)O,6.52191,2.21118,1.66614,2.0293,52.69,-0.1916,0.0354,0.227,693.7941,0.090593,-360.534222,-360.527751,-360.526806,-360.564276,23.908
gdb_68093,CC12CC(C)(CC1)C2=O,2.45675,1.6051,1.31328,2.7707,82.51,-0.2246,0.002,0.2266,1096.7954,0.182413,-387.11597,-387.107079,-387.106134,-387.148872,34.457
gdb_60041,CC(C)CC1(C)CC1C,2.37581,0.96172,0.88034,0.1499,96.43,-0.2526,0.0809,0.3335,1576.198,0.249927,-353.562062,-353.550679,-353.549735,-353.598128,43.053
gdb_13860,NC(=O)C1CCCO1,3.69084,1.69155,1.38239,3.0139,63.64,-0.2309,0.0341,0.2649,923.478,0.143833,-401.045086,-401.037315,-401.036371,-401.077861,28.631
gdb_130890,c1nc(c(=O)on1)C=O,3.28845,1.52787,1.04319,4.0505,62.26,-0.2712,-0.1452,0.126,1011.0925,0.06456,-488.668283,-488.661062,-488.660118,-488.701049,25.096
gdb_129222,N=C1NN=NC(=N)C=N1,3.49702,1.46315,1.03819,0.6806,76.06,-0.2651,-0.1022,0.1629,1050.331,0.091218,-445.051471,-445.044174,-445.04323,-445.085106,26.356
gdb_105904,CCC12N(C)C3C1NC23,2.22128,1.77607,1.2244,1.112,82.69,-0.2115,0.0735,0.285,1115.1921,0.182185,-383.155737,-383.147129,-383.146185,-383.188801,33.396
gdb_112048,COC1C=CCC11CN1,2.30224,1.60687,1.0565,1.9363,80.91,-0.2369,0.014,0.2508,1181.5324,0.171362,-403.117005,-403.108342,-403.107398,-403.150925,32.661
gdb_79707,CC1C2C3OC3C1C2O,2.75742,1.68121,1.3378,2.4596,73.66,-0.2496,0.0725,0.3221,1005.0251,0.159711,-422.967116,-422.959207,-422.958263,-423.000161,31.113
gdb_86577,CC1[NH2+]C(C1C)C([O-])=O,2.81944,1.16399,0.91647,5.3327,75.14,-0.2457,0.0189,0.2646,1310.7749,0.171002,-440.313025,-440.303759,-440.302815,-440.347418,34.295
gdb_18966,OCC1C2C3CC2C13,6.06544,1.33797,1.3274,1.3111,72.32,-0.2612,0.0766,0.3378,981.054,0.154571,-347.716972,-347.709981,-347.709037,-347.748285,27.246
gdb_115570,CCC1OCC1(C)C=O,2.72459,1.07203,0.99596,3.1727,79.58,-0.2518,-0.0278,0.224,1334.2939,0.179877,-424.223923,-424.213825,-424.212881,-424.259573,36.074
gdb_87598,CN1CC11C=CC2NC12,3.28848,1.36443,1.26072,1.6702,82.51,-0.2119,0.0044,0.2164,1085.7987,0.160395,-382.012266,-382.004512,-382.003568,-382.044225,31.006
gdb_113701,CC(C)(O)C1OC1CO,3.00503,0.96911,0.90798,2.5153,75.09,-0.2587,0.0569,0.3156,1402.8461,0.179088,-461.335665,-461.325165,-461.324221,-461.371244,38.845
gdb_132193,CC1=NC(=N)N=C(F)N1,2.00756,1.88525,0.97818,6.2989,68.62,-0.2374,-0.0307,0.2067,1113.6665,0.101393,-474.200812,-474.192954,-474.19201,-474.233765,28.573
gdb_18165,CN1C2CC(CO)C12,3.69558,1.47299,1.30432,1.3336,71.69,-0.2293,0.0733,0.3026,1007.6918,0.165185,-364.999423,-364.991155,-364.990211,-365.03215,30.827
gdb_57645,CC(C)(CC1CC1)C=O,2.61662,0.9861,0.89796,2.5652,85.97,-0.2454,-0.0173,0.2281,1447.6649,0.203022,-388.294849,-388.284384,-388.28344,-388.330629,38.675
gdb_23993,C#Cc1cnc(o1)C#C,5.41736,0.9995,0.84382,1.2919,87.04,-0.2324,-0.058,0.1744,1257.1461,0.076374,-398.313286,-398.305692,-398.304747,-398.345483,28.167
gdb_96533,OC1CCCCOC1=O,2.42155,1.63071,1.17589,2.8173,70.65,-0.2673,-0.0169,0.2504,1085.7921,0.160446,-460.197818,-460.189525,-460.18858,-460.230714,31.932
gdb_38076,C1C2C=CC3C1C=CC23,3.39622,1.83664,1.80432,0.3084,82.36,-0.2239,0.0063,0.2302,864.1094,0.16425,-348.759859,-348.753995,-348.75305,-348.789506,26.684
gdb_126941,CCNc1nc(no1)O,6.56644,0.81122,0.73299,4.8418,68.94,-0.2263,0.0209,0.2472,1507.1684,0.124819,-471.216739,-471.208082,-471.207138,-471.250903,31.005
gdb_113923,CC(O)CC1CC1CO,3.56592,0.69744,0.6423,2.5209,82.94,-0.2529,0.0706,0.3235,1816.5147,0.203391,-425.405075,-425.394093,-425.393149,-425.442126,39.675
gdb_44340,O=C1CC2C3C=CC2C13,4.14807,1.45132,1.36395,3.0354,76.11,-0.2221,-0.0246,0.1975,962.1751,0.13848,-384.685829,-384.679524,-384.67858,-384.716303,26.622
gdb_129610,C#CCc1c(cno1)N,3.27771,1.27041,0.95431,3.5094,73.16,-0.2116,-0.0059,0.2057,1168.2272,0.112234,-416.760861,-416.752485,-416.75154,-416.794279,30.966
gdb_81654,CC1C2CC1N=COC2,2.75449,1.58117,1.31816,2.4471,79.35,-0.2385,0.0293,0.2677,1052.9782,0.173188,-403.146522,-403.138621,-403.137677,-403.178854,30.886
gdb_3061,CCC#CC1CN1,10.21097,1.001,0.97355,1.9313,71.59,-0.2284,0.0381,0.2665,1218.5007,0.136611,-288.589622,-288.58162,-288.580676,-288.624359,27.43
gdb_57621,CC(O)(CC#C)CC#N,4.34284,0.86291,0.85009,4.7651,78.08,-0.2773,0.014,0.2913,1384.6873,0.144007,-401.935954,-401.925812,-401.924868,-401.970885,37.146
gdb_130108,c1[nH]c2nnc(n2n1)N,3.55247,1.79511,1.19467,4.7095,65.19,-0.2048,-0.0095,0.1953,931.0369,0.093228,-445.101766,-445.095026,-445.094082,-445.132723,25.798
gdb_89641,CC1OC2(CC12)C1CO1,4.73157,1.02987,0.96865,0.7097,76.22,-0.234,0.0643,0.2983,1272.7562,0.158064,-422.962396,-422.953992,-422.953048,-422.995663,31.913
gdb_130026,C#Cc1cnc(nn1)N,6.0449,1.06906,0.90857,2.6565,81.68,-0.2314,-0.0667,0.1647,1188.2676,0.089604,-411.776757,-411.76904,-411.768096,-411.808924,28.888
gdb_121869,CC(OCC[NH3+])C([O-])=O,2.49732,1.12905,0.88772,5.7442,72.79,-0.2373,0.0296,0.2669,1363.8937,0.169895,-477.450719,-477.440712,-477.439768,-477.486049,36.112
gdb_64159,CC1(C)CCC1(C)C#N,2.07272,1.46881,1.33287,4.0588,85.76,-0.2929,0.0332,0.3261,1151.7987,0.192781,-367.234476,-367.224629,-367.223685,-367.268225,37.97
gdb_30283,CC1OCC2=C1C=CN2,3.10809,1.55189,1.10106,2.6359,78.82,-0.1988,0.0412,0.24,1094.472,0.149977,-401.980168,-401.972378,-401.971433,-402.012549,30.014
gdb_90988,CC1OC2C3OC2C13C,2.68928,1.85938,1.34446,1.6593,73.99,-0.2355,0.0734,0.3089,992.9674,0.158694,-422.96844,-422.960703,-422.959758,-423.000175,31.062
gdb_43087,O=C1C2OC3CC1OC23,2.71854,2.07754,1.76343,2.8201,62.93,-0.2323,-0.0361,0.1962,817.3653,0.115103,-457.759772,-457.753833,-457.752889,-457.790015,24.407
gdb_126374,CCc1nc(nn1C)O,2.75969,1.27672,0.94251,3.5427,74.72,-0.2235,0.0156,0.2391,1262.1302,0.14856,-435.308752,-435.2996,-435.298656,-435.343361,32.655
gdb_102794,[NH3+]CC(NC=O)C([O-])=O,2.67192,1.20828,0.86047,9.807,68.68,-0.2004,-0.0111,0.1893,1271.8033,0.135132,-492.309996,-492.301442,-492.300498,-492.343646,31.353
gdb_108065,CCC12CN3CC1(C)C23,2.60019,1.52249,1.11814,1.9885,85.98,-0.2147,0.0787,0.2933,1186.2195,0.194145,-367.146702,-367.137838,-367.136893,-367.180073,34.442
gdb_95191,CN1CCC2OC2C1=O,2.56508,1.71446,1.12899,4.4722,72.52,-0.2391,0.0034,0.2424,1079.3938,0.149025,-439.102073,-439.0939,-439.092956,-439.135056,30.33
gdb_51591,O=CCC1OC1CC#N,5.83502,0.63943,0.62422,3.0298,71.21,-0.266,-0.0409,0.2251,1706.8346,0.121686,-437.880849,-437.871532,-437.870588,-437.917109,31.487
gdb_17148,C#CC12OC3C1OC23,4.43796,1.99402,1.62081,0.1531,61.25,-0.2526,-0.0027,0.2499,759.7604,0.081388,-381.177085,-381.17094,-381.169996,-381.207252,24.019
gdb_29332,Cc1c(c(c[nH]1)N)C#C,1.99501,1.8626,0.97031,2.443,86.53,-0.1788,0.0211,0.1999,1182.669,0.135493,-380.883533,-380.87409,-380.873146,-380.917537,35.124
gdb_116924,COCC#CC1CC1O,4.24388,0.63532,0.57994,2.1122,84.36,-0.2429,0.0245,0.2673,1938.3171,0.156088,-422.961505,-422.950971,-422.950027,-422.999677,35.95
gdb_10597,CC1OC1(C=O)C=O,2.96013,1.78425,1.34177,2.7999,60.3,-0.2573,-0.0617,0.1956,919.8843,0.103321,-419.671171,-419.663,-419.662056,-419.703795,28.44
gdb_62621,CC1(C)N2C3CC1(O)C23,2.24678,1.8955,1.61932,2.2518,77.62,-0.2313,0.0644,0.2957,973.4297,0.169782,-403.088518,-403.080039,-403.079095,-403.120664,34.104
gdb_129772,C1Cc2c(noc2N)C1,3.22676,1.50548,1.05388,3.8968,75.85,-0.2072,0.0144,0.2216,1106.4187,0.138891,-418.016393,-418.008913,-418.007969,-418.048163,29.305
gdb_75313,CC1=CCC2OC12C#N,2.46078,1.69843,1.16034,4.2587,75.36,-0.2589,-0.0244,0.2344,1058.1957,0.123895,-400.756115,-400.748151,-400.747207,-400.788501,29.996
gdb_71203,OC12CC3C(C=CC1)C23,2.61805,1.99009,1.4426,1.046,79.24,-0.2281,0.0206,0.2487,948.9768,0.161129,-385.874974,-385.867855,-385.866911,-385.905808,30.294
gdb_71748,OC12CC3C4C3C1OC24,2.85216,2.25138,1.68104,2.7878,68.87,-0.2344,0.0682,0.3026,831.7026,0.138344,-421.79053,-421.784327,-421.783383,-421.820615,26.823
gdb_117199,CCOC(=N)C1(C)CC1,3.05554,0.96371,0.8627,1.2503,84.26,-0.2554,0.0333,0.2887,1485.4948,0.192732,-404.353927,-404.343661,-404.342717,-404.389826,37.538
gdb_130151,C(CO)c1[nH]nc(n1)N,4.72118,0.80297,0.71952,2.0004,71.4,-0.2109,0.0202,0.2311,1530.4877,0.138018,-451.352759,-451.343793,-451.342848,-451.387497,32.359
gdb_55378,CC(=O)C1OCC=C1C,2.2892,1.5346,1.10175,3.1829,78.31,-0.2219,-0.0184,0.2034,1169.5332,0.15701,-423.051601,-423.042143,-423.041198,-423.086461,33.804
gdb_26821,Cc1c(cc([nH]1)C=O)N,3.47668,1.07571,0.82701,4.9254,86.24,-0.1947,-0.0348,0.16,1343.7307,0.136112,-418.063555,-418.054404,-418.05346,-418.09751,33.122
gdb_56752,OC(C#C)C12CN(C1)C2,2.92862,1.29952,1.07452,1.4665,77.24,-0.2277,0.0224,0.2501,1152.0126,0.146821,-401.820785,-401.812245,-401.811301,-401.854315,32.483
gdb_53127,CC#CC1C2C3CC2N13,5.81362,0.87259,0.84041,1.6879,86.89,-0.2259,0.0376,0.2635,1430.8829,0.147168,-364.686598,-364.678376,-364.677432,-364.721126,30.288
gdb_63480,CC1(C)NC1(C)CC#N,3.06941,1.05591,0.9143,4.584,83.69,-0.2496,0.0289,0.2784,1354.9034,0.180151,-383.273901,-383.263404,-383.26246,-383.309474,38.218
gdb_46771,O=C1NCC2N=CNC12,2.69973,1.93399,1.31425,1.4011,68.31,-0.2266,0.0147,0.2413,939.5508,0.12903,-434.123951,-434.117073,-434.116129,-434.155483,26.636
gdb_74446,CC12CCC1OC(N)=N2,2.77733,1.53318,1.25768,1.375,76.14,-0.2183,0.0585,0.2769,1074.1119,0.160564,-419.233128,-419.224877,-419.223933,-419.265814,32.414
gdb_29022,c1cnc(c(n1)C=O)O,3.16031,1.56882,1.04839,3.6619,71.21,-0.2529,-0.0838,0.1691,1035.7957,0.090708,-452.808897,-452.80186,-452.800916,-452.840704,25.991
gdb_45981,N=C1OCC(=O)NC=C1,3.42147,1.35314,1.00962,2.545,74.36,-0.2365,-0.0478,0.1887,1106.188,0.115065,-453.988564,-453.981105,-453.980161,-454.020835,28.165
gdb_10906,CC1C2OC2(C)C1=O,3.25525,2.01365,1.43254,2.7236,65.45,-0.2371,-0.0244,0.2127,896.4736,0.128219,-383.726727,-383.718713,-383.717769,-383.75892,29.171
gdb_20928,CCN=c1[nH]nn[nH]1,5.829,1.28533,1.14488,1.3408,65.28,-0.2141,-0.0179,0.1962,1034.1947,0.119284,-392.127201,-392.119197,-392.118252,-392.160435,27.871
gdb_82382,OC1C2CC2CC2NC12,2.69014,1.78129,1.37652,3.0502,76.76,-0.2445,0.0616,0.3061,994.4861,0.174459,-403.11582,-403.10862,-403.107676,-403.147014,30.502
gdb_129960,NC1=CON=C1OC=N,3.34193,1.17459,0.87238,2.0191,68.03,-0.2225,-0.0181,0.2044,1235.9782,0.101209,-469.979941,-469.971716,-469.970772,-470.013639,29.228
gdb_125834,Cc1c(non1)CC#N,3.04743,1.27456,0.98227,2.9286,66.76,-0.3116,-0.0552,0.2564,1142.6737,0.100471,-432.84953,-432.841404,-432.84046,-432.883154,28.418
gdb_42330,C1CC1C(=O)C#CC#N,5.5951,0.65494,0.61429,4.468,85.62,-0.2874,-0.1032,0.1842,1722.7534,0.100058,-399.534679,-399.526077,-399.525132,-399.569242,29.873
gdb_4805,c1c(coc1CO)N,4.98871,1.31203,1.06225,2.5467,64.71,-0.1939,0.0213,0.2152,1062.6667,0.119542,-399.811999,-399.804188,-399.803244,-399.844429,28.678
gdb_7923,CC1CC(=O)NC1=N,3.53902,1.77621,1.24113,0.8327,67.4,-0.2553,-0.0057,0.2496,950.285,0.132115,-379.990485,-379.983004,-379.982059,-380.022702,27.872
gdb_78275,CC1C2N1C1C(O)C21C,2.56081,1.42803,1.14418,1.2914,80.12,-0.216,0.0613,0.2773,1172.9335,0.16918,-403.058524,-403.04952,-403.048576,-403.091466,34.911
gdb_6484,CC(=O)CC1(CC1)C,3.35952,1.43228,1.20253,2.5409,75.19,-0.2356,-0.0104,0.2252,1086.7817,0.174657,-349.019458,-349.010177,-349.009233,-349.054201,33.842
gdb_120590,COCC1CC1(C)C#C,3.78326,0.76539,0.72181,1.3896,87.76,-0.2409,0.0536,0.2945,1660.4465,0.179098,-387.033669,-387.023083,-387.022139,-387.069608,38.243
gdb_68323,OC12CN(C1)C2CC#N,3.11612,1.17013,1.00346,4.6446,73.31,-0.2626,0.032,0.2946,1193.3844,0.13629,-417.938836,-417.93066,-417.929716,-417.972197,30.786
gdb_27364,CC1=NC(=N)N=C(C)O1,1.97539,1.96517,0.99731,5.1658,76.35,-0.2495,-0.0299,0.2196,1158.9661,0.124058,-434.120608,-434.112117,-434.111173,-434.154163,30.557
gdb_82838,CC1C2OC3CN1C23C,2.71432,1.64822,1.58047,0.8448,78.17,-0.2073,0.071,0.2783,994.4841,0.171198,-403.087594,-403.079666,-403.078722,-403.119469,31.62
gdb_89910,CC1CC2(CC=O)OC12,4.47873,0.87226,0.82822,2.9127,76.6,-0.2471,-0.0271,0.22,1432.7156,0.156728,-423.003049,-422.993948,-422.993003,-423.037795,33.122
gdb_73145,CC12CCC1CC21CO1,2.5445,1.56303,1.34936,1.6611,81.72,-0.2527,0.0743,0.327,1075.6159,0.181907,-387.049963,-387.041445,-387.040501,-387.083167,33.319
gdb_52786,CC#CC1(C)CC(O)C1,2.97599,0.84616,0.74288,1.6214,88.32,-0.2386,0.0579,0.2965,1621.0174,0.180001,-387.060496,-387.050007,-387.049063,-387.097133,38.031
gdb_109978,CCN1C(C)CC1C#N,2.13281,1.24541,0.90014,4.4875,84.72,-0.2376,0.0185,0.2561,1372.3957,0.181724,-383.271753,-383.261947,-383.261003,-383.306798,35.742
gdb_64132,CC1(C)COC(C1)C#C,3.22522,1.09022,1.01835,1.6942,83.96,-0.2522,0.0358,0.288,1287.8793,0.180947,-387.067544,-387.057996,-387.057052,-387.102179,36.428
gdb_65270,CC1(CO1)C1COCO1,3.38412,1.1771,1.15828,0.9883,70.72,-0.2575,0.0827,0.3402,1149.7861,0.158865,-460.139674,-460.131071,-460.130127,-460.173486,31.633
gdb_123229,CCOCCCNC=O,6.17491,0.44166,0.43568,3.4435,82.47,-0.2511,0.0328,0.2838,2529.0574,0.192348,-441.507504,-441.496315,-441.495371,-441.54638,37.685
gdb_83809,CC1C2CCC=C(C)C12,1.93374,1.80377,1.1959,0.2214,91.53,-0.2189,0.0285,0.2474,1178.8993,0.207193,-351.169996,-351.161046,-351.160101,-351.203163,35.278
gdb_45150,O=C1CN2CC3(CN3)C12,2.92437,1.52996,1.17265,3.3915,73.25,-0.2389,-0.0302,0.2087,1054.6554,0.136206,-417.939835,-417.932322,-417.931378,-417.972302,28.963
gdb_34240,N#CC12CC3OC1CC23,3.36556,1.59851,1.38041,3.3522,73.21,-0.2652,0.0132,0.2784,938.9081,0.126745,-400.721423,-400.71495,-400.714006,-400.752209,26.374
gdb_73841,CC1=C(C)C2CCC1C2,2.2521,1.72036,1.30872,0.1957,91.13,-0.2111,0.0374,0.2485,1124.9112,0.207956,-351.18747,-351.178929,-351.177985,-351.220053,34.131
gdb_81861,CC12CC1C(O)C(=O)N2,2.8921,1.48743,1.13544,3.5932,72.04,-0.2417,0.0128,0.2545,1094.4459,0.148312,-439.118176,-439.109944,-439.109,-439.150672,32.142
gdb_68923,CC12CC1(C)OCOC2,2.26086,1.78836,1.25972,1.6346,77.87,-0.2329,0.0809,0.3137,1087.9264,0.182474,-424.215011,-424.206284,-424.20534,-424.247764,34.229
gdb_5674,c1coc2c1cco2,5.42357,2.26857,1.59952,1.289,60.16,-0.2089,0.0154,0.2243,721.1878,0.086649,-381.361684,-381.35637,-381.355426,-381.390932,21.154
gdb_14512,CC1(CO)C2CC1O2,3.55845,1.80497,1.47818,1.5156,67.45,-0.2379,0.067,0.3048,900.1403,0.15294,-384.858795,-384.850975,-384.850031,-384.890719,30.065
gdb_62009,NC(CNC(N)=O)C#N,4.45012,0.79766,0.7145,6.4077,70.24,-0.2434,0.0274,0.2708,1515.9487,0.136532,-451.367797,-451.357796,-451.356852,-451.403468,35.434
gdb_65375,CC1(CC1C1CC1)C=O,3.16744,0.9228,0.8984,3.176,85.57,-0.2429,-0.0119,0.231,1423.9687,0.180825,-387.082379,-387.0728,-387.071856,-387.117294,35.475
gdb_11861,C1CC12CC(C2)CO,5.78365,1.06329,1.00871,1.3341,76.08,-0.2594,0.0772,0.3365,1217.6943,0.176781,-348.973464,-348.965066,-348.964121,-349.006696,31.687
